status,closing_reason,closing_date,capacity,short_id,id,fee_rate,node,closing_tx,total_fee
2,2,1670513292,1260000,765719x2078x1,841916944245194753,100,Kraken,ed8e625e80707b54a5a6d5a05b64bbb5a37640e2256df1df8d6f4b781b364502,4579
2,2,1670512908,3950000,764920x2205x1,841038434462924801,100,Kraken,70e305ec635c61d88b51fd6c580054afd10d8a56fa548e33bc9ae530c318afc7,3897
2,1,1670504129,2000000,754391x2950x1,829461676582895617,2500,Kraken,26ddc273b5df1750802ed93432ab07ffe0a9289b2c2068b14001c2789d23a57f,236
2,2,1670499493,8000000,762287x1566x0,838143420305113088,100,Kraken,fe05d404554b36d413fea5f9f5b92ea6f57cd7408e9cd0edf502f5af77b08ea7,17288
2,1,1670499493,1677720,766031x2623x0,842259991908777984,500,Kraken,3b08e67ab4b6a3d6e0d152e5c56e30c398785cb077b3054ab0062f181987b1c5,184
2,2,1670498891,16000000,731022x809x1,803767189213085697,500,Kraken,5b3996cc74fe13533f5a20343c73ae37031638b60089f2d0abe1daa4f4cf831e,10778
2,2,1670498891,50000000,765136x832x6,841275928884543494,500,Kraken,06730e478c84f90a4413818f3de8626197fb7446329d87610f72ed51166d9b76,9300
2,1,1670479872,25000000,764129x745x12,840168720669671436,100,Kraken,c00ce73c8fc3911bfecc4e8ba8599fefc75607c882b8e7d3dd8f32c0236fc863,386
2,1,1670461047,5000000,730212x444x0,802876584770666496,500,Kraken,8fe2176fb107e4ce26eecdcff5df8de8140a0f49c36233e8c4afe36d535c7ab9,196
2,1,1670461013,1000000,752958x1187x0,827886076304752640,2500,Kraken,806b869b038a480558e729bfe159dd4927c31332bcfed1cb5ff0cd8dd90c0544,377
2,1,1670449277,1000000,765616x2812x1,841803694595637249,2500,Kraken,580e804b530cb0134f5fbedf99bbd285e107e2e997727fcc2ca345e07a7c4a33,468
2,1,1670428141,1000000,764015x649x1,840043376337813505,100,Kraken,3aac343314c189fb3566cf6adec32abaa1cb78c33f4f32e19ea6e7e7aac0ed34,603
2,1,1670420636,1000000,766073x423x0,842306171252965376,2500,Kraken,240cecf0ebce03a56add899cb611dab791c23cd9e682e44c4a36339e177755bc,151
2,2,1670414692,100000000,741463x1775x0,815247190182002688,100,Kraken,3abadddfaac771b5ba3e2ba53c8a89e32ec19c0e2cdb26caf8642fb5067e8e7a,6624
2,1,1670413535,2000000,748628x1221x1,823125190958710785,500,Kraken,0801be63c75d0ac400727d3f961027519b520bea3a0c07a96b0cc1db3ca235d2,196
2,2,1670401739,1000000,749679x802x1,824280777652043777,500,Kraken,ed5546737600c392024a5066859ac9ee60eec6ba040628d5f8e4fce117495498,7717
2,2,1670398244,200000000,762283x1511x1,838139022254997505,100,Kraken,52d8de04e86357c20b89df2d91711c52ac74ecdc1763e4e1b380669655986e2a,8341
2,2,1670392317,50000000,754154x1019x1,829201092200562689,500,Kraken,3635be796f04607877a3d00f348955efa040ce048b9db6330e9632054186c796,13225
2,1,1670389806,75000000,763992x902x1,840018087586955265,100,Kraken,be9e5d38e26cc8f4d2fc65bb92f74fa65dcbba3a320b05997d418ab1ebfcfa9e,823
2,1,1670303376,1000000,759742x1310x0,835345163195645952,100,Kraken,7d60e0156cad4b9779ac29bd0b63b3854973d38e3ad964818d32a7ae60bf06b0,425
2,2,1670303376,7946172,751040x750x0,825777212974039040,500,Kraken,a7a98ed5a62e8c6b0fc1e713c3f0aa7f0177d76ce9518d5e5cd8799c03208e64,2962
2,1,1670267275,1000000,764738x473x1,840838323233161217,100,Kraken,d81492ce890a12f67acf007d428120534898eebf92f2457428ab7355e1b360dd,196
2,1,1670256953,7700000,748474x460x1,822955866118160385,100,Kraken,a1fb374fae949a4957f77dd8d62ab33143d9af78c3fbc617ae48512d22a6586a,312
2,1,1670255928,1000000,762663x1649x0,838556836682596352,2500,Kraken,81f80d7a275cce6565fc812ddf786cc1e32ded0aa2dc0efb2c3cd7746d2659cb,196
2,1,1670244743,5236010,765724x2388x1,841922441823649793,2500,Kraken,6edb21693484b0dd584d9623db7952f22272e63b4d9da86cabf92d3fd1dc47f9,184
2,1,1670243855,1950000,736645x2565x1,809949743211151361,2500,Kraken,87aff2dfda7676ffc02a960e79ed336da72dc95c91b8964a7951ebd1f7faeabe,603
2,1,1670217326,2500000,760415x968x1,836085134498725889,100,Kraken,e4d2d1b3114e150bc0d670aee0c25ff18cf8b6bbb7a05d6af9e5fb75abd64fd5,1065
2,2,1670196403,1000223,734741x1401x1,807856272995581953,500,Kraken,d2a5e0871c61ad68df07a41b7d14fd04ffd49b20a37d82c82bd54ea84e1d6d29,4338
2,2,1670186788,10000000,744802x1512x0,818918459489910784,500,Kraken,36d358949501cdd7f2b03f99d319adab741204f71e31864dc5b253244fe50b7c,22710
2,1,1670156686,1106697,759693x1057x0,835291287109304320,500,Kraken,a611b82ce74f577e96389f7012a68c054ea4a716a6571b9631df09cf32996b5a,183
2,1,1670150836,200000000,757852x1155x1,833267086208991233,100,Kraken,d85eea1dd8e181e928295045380279e57d6a54d1b2656f163bb419ade8900710,196
2,1,1670131488,5000000,763779x1320x0,839783891637633024,100,Kraken,e4fc784f17732f267d888721aeb9cda1de463e3ddba7d4008b661656d83d0633,995
2,2,1670115116,2100000,762335x1134x1,838196196834934785,100,Kraken,088a2432832b795883b43c72fd474cc2db1fc8ed1844a3dd3886cda5da3c0faa,14652
2,1,1670087642,1000000,758225x2972x1,833677204165230593,500,Kraken,180958ae0060be60f424625b31e08b113615d5c863bf90524408f6082ef9292a,236
2,1,1670079983,50000000,765636x1849x1,841825684765081601,2500,Kraken,5d719d73adfffbe451c6741c4dd291a067b6a5d728fb72220f8f24dad22d1f12,728
2,1,1670072531,5000000,765632x1452x0,841821286692552704,2500,Kraken,9e61ebfec9b995c64daceac06d0a4fedd7065dd5d99a640c0eaf3fb6fa552379,184
2,2,1670061499,10000000,739370x1803x0,812945912346902528,500,Kraken,9dbb010022af6409ee574ffd20c8e1892011c692a8bb2380838bf8878bd9ddee,6859
2,1,1670060349,2000000,764830x988x1,840939478336667649,500,Kraken,4d3b75474c0d2077adb103b62f7896b62cb5a6bd7c3d6021829b73baaa716ca1,184
2,1,1670058245,12500000,763734x2160x1,839734413669433345,100,Kraken,b0979b4b723fc23e20fbfaab84680bf5b49b7c14a42e397cea2c47471d520b1c,603
2,1,1670042411,100000000,762212x1002x1,838060956896067585,2500,Kraken,9a7ec7d1b7959af0bd3919aa4e65622945424751f0e6e16846cbb0f67be0e2ea,881
2,1,1670033696,2000000,764030x1256x1,840059869052010497,2500,Kraken,676b65f3de395949e188ddb8e62c85a4d3939368202f9c405615def4cc2e355a,881
2,1,1670023555,75000000,755120x1601x1,830263220471136257,100,Kraken,36cf7ec0b3897aa6e1f3e43737be4b2f2c082019871a1f3bff08d86451ba6378,3270
2,1,1670023555,75000000,755378x537x0,830546894401372160,100,Kraken,7d1512228a4886940458df04dc06bcf5353ec25ef3f1261e8d7c17657b7cfaa6,3270
2,1,1670023555,75000000,755598x1347x0,830788787012567040,100,Kraken,6b0a8f57a00badbf52069828efd0aa7c4c08ab4a12d43d520de5298cd744d324,3270
2,1,1670023555,75000000,756896x2286x0,832215953166958592,100,Kraken,72a37dbbf84a8345ef5068dd0eb7eb37c4437eb9a5329450a50c5c8f106d713d,3270
2,1,1670023555,75000000,757834x1619x0,833247295030099968,100,Kraken,e7267cf964e8ab2ae708f5e987c618f5d158372f618168582d4fe4f422f2584a,3270
2,1,1670023555,75000000,758823x233x1,834334711939137537,100,Kraken,96c209fdbe0caa9c162eb81a4ff91b3b35e6a828b3707b1c3333a1bcf1e033e2,3270
2,1,1670023555,75000000,760859x297x0,836573317617483776,100,Kraken,394c74f0ac568f55059bf621b9e0f3d00aa8438d378f40982dd4482ee045cefa,3270
2,1,1670023555,75000000,762943x2004x0,838864699961638912,100,Kraken,9483e5ddcbe703e70fb2779c749db6b46a3cec309a2f7d144d894f82d4e6d64f,3270
2,1,1670023555,75000000,763724x1816x1,839723418530611201,100,Kraken,d8238ad71e1d9ffb847146ed2ceceef46d0da55c7d2cf31610e936425e1cb975,3270
2,1,1669972359,12500000,764629x877x0,840718476492210176,100,Kraken,7a6b02fb45c4903f493196a3441725f9f48ebf0b0a01d4561ac720f6874e338c,603
2,1,1669943048,2000000,729071x1266x0,801622042057244672,2500,Kraken,559e75650b3e61089ff5009702f0f0fcfc19dc4d7cbd0240b11ca131e6bb4624,259
2,1,1669898335,50000000,745911x370x1,820137817810272257,100,Kraken,ebe59c3a7f1f6776f183487a0cfa541f84fb20e6b4dfb5f810786795e18e82c5,603
2,1,1669898335,12500000,763899x524x0,839915832980799488,100,Kraken,a5eed92d1c2161e931289dcd9edf744ccc3d4175fda2e00abd8bc3453246ed93,603
2,1,1669898335,12500000,764444x1359x0,840515066872659968,100,Kraken,3ca64d4ad9a80fd4dfa8bc64d0fce6a7565bb03b646881ba8f942fee2c5791d1,603
2,1,1669890684,25000000,762630x1457x0,838520552786296832,100,Kraken,7f5bfc584d8cd9fdf15b2937588ee53d447d277aefeca604860417acc93f3cfd,603
2,2,1669882068,3000000,764580x1176x1,840664600442044417,100,Kraken,2f7f33fea0063bda842f0684274a2ae3579c0ea4dc3dcf15e801b48f3a843f2e,9005
2,2,1669879283,5000000,734038x1142x1,807083316304281601,100,Kraken,e9847e4660282d6a8c150c4e2dbb3ed61499d3809633981ffe2dd82b67d20ad9,5993
2,1,1669863352,1000000,764279x1278x1,840333647448768513,2500,Kraken,af067a2fa16001a234a68d0e83d269aeed34e2cdd281ae05a635dd41d6953953,151
2,1,1669863352,5000000,761684x2014x1,837480414822924289,2500,Kraken,cd1ddd61d49da8008c0445e35af047d6c777b6618f0b6f9a7301f5b05752ca62,196
2,1,1669849397,1200000,764172x823x1,840215999674777601,500,Kraken,14ff501128ea717363d5e3e98cba03b0c5d729ac4448936304bbca8740ad5bb1,500
2,2,1669821522,10000000,763930x1502x1,839949917905354753,100,Kraken,5f054aa3c25abc8d5962d38620591b1db501dd1afc2af7c811ee33014783b1bb,6068
2,1,1669767696,10000000,753517x1461x1,828500703322636289,500,Kraken,9d8c9921dba191d93d32bcdcc0557e4031df68b80503d6ca8f6c756a998974ca,602
2,2,1669765183,2000000,731018x1607x1,803762791218872321,500,Kraken,056d00d3abf8cb81d4a3f350d64e9dcdf4943c5abc2d75c2dcf82e7017602fbc,23195
2,2,1669765183,2500000,736099x2199x1,809349409838399489,500,Kraken,86b00aabe00fb2880847be65a4e992d1532a82cb130668bed8ade24fa08c811d,24737
2,2,1669765183,1500000,740360x1519x0,814034428839788544,500,Kraken,4b39454f3573f3f2815392b49776bbf65de20a949530af6e9e60992c832aef06,23457
2,1,1669751103,8000000,754543x2748x1,829628802337079297,500,Kraken,f04a6d2d47204f78df7c45cefe4c1f047630ebdee0d93473db2650122838296e,603
2,1,1669738583,30303333,763613x919x1,839601372681142273,100,Kraken,25d2bbd1565cf2ea9add6a46736efc59c1faed20561a6e834fd6e4e1082871fa,355
2,1,1669738583,30303333,763645x802x0,839636557045563392,100,Kraken,2c4b6c6c8e5cfea0d9af135d146f7731275aaad55b1f32de08af3c57ddf140f8,355
2,1,1669738583,30303333,763710x955x0,839708025311395840,100,Kraken,83d47b73d4eb79f11ca22a0ca00824457894d4fd54def52a0126ac4d9075aeda,355
2,1,1669738583,30303333,763753x808x1,839755304301756417,100,Kraken,f294d3141207c583be62042abd1d6564700d24194f144ee0d8dc685dfedb943f,355
2,1,1669738583,30303333,763805x774x0,839812478904172544,100,Kraken,d681b348449863a6e6e3e6d9fcaaf07d7d05e7161a759d59fc1b7ba2422d4a8e,355
2,1,1669738583,30303333,763997x602x1,840023585125433345,100,Kraken,8cc50cde7c598db77200e6a4b74f86188a324605beabeb17ecea8b184d0a85db,355
2,1,1669738583,30303333,764000x1186x2,840026883698589698,100,Kraken,88904fa9bd313d6e60cb713c12d32602d36234e8780ebaa3bb4b6ae95b460ebc,355
2,1,1669738583,30303333,764024x1557x0,840053272001970176,100,Kraken,5c0ee7167d5e7814f4b9c408fd8472f5e4bb7420a676bb75c0b3e0cc83e02681,355
2,1,1669738583,30303333,764077x636x0,840111546057883648,100,Kraken,c7f0ca70bf00303ad300c14e80e4a32234bdba564111cc52af29cc97271ca66c,355
2,1,1669738583,30303333,764091x1712x0,840126939291189248,100,Kraken,8df9f0f5e82c209955176741aaf94c51741d348537ae5dd0a0b41e17aa725c6e,355
2,1,1669738583,30303333,764209x2210x0,840256681695903744,100,Kraken,7414c0c5955efb630e94156f5556916f3dc2e3c75d4b6d20a1932ed99d23da71,355
2,1,1669738583,30303333,764412x1359x0,840479882500571136,100,Kraken,c4bf28dc2ef43fa6be4c7b387873430b3377c4619915babe68236a84da0f04c2,355
2,1,1669738583,30303333,764562x1300x0,840644809240870912,100,Kraken,c3d5e21c947db374863a373f66bc22da05f85da3c82415e202f0de06602dfddb,355
2,1,1669738583,30303333,764711x2895x0,840808636577939456,100,Kraken,fe13d3f0bd665a2e7d62b671ce902df3898dbdb392008b685624a74529f4cf57,355
2,1,1669737658,30303333,755125x1896x38,830268718048608294,100,Kraken,a34b937f69af23c992d3fbf61c93f7f82243d9457906c9a1a2eb93f9fe504a48,355
2,1,1669737658,30303333,755981x1329x1,831209899964825601,100,Kraken,f60803a056c38634ea21bc5d41675d0472bce2d84fbcfef0469e27bfa1792abb,355
2,1,1669737658,30303333,760111x2202x0,835750883044753408,100,Kraken,a2a8948fab9135056eeb3b463c42f92e2b9399b59d6f379c919f79a1701456d9,355
2,1,1669737658,30303333,763433x2227x1,839403460673863681,100,Kraken,28dfc1a2b8901414d3c6c89e910582f85fd82b9fb1787db60dbb2b2abe0a4791,355
2,1,1669737658,30303333,763540x1112x1,839521108344963073,100,Kraken,e1f72153f00c9659ea06dfee1c5e5ee55c8046b1692e7ed5e80fde13fc3f659b,355
2,1,1669737658,30303333,763736x71x0,839736612555784192,100,Kraken,53e1a41c1252759b0adff6c6cc2297cac2d1627adddc2afa47d25578d45bab1b,355
2,1,1669737658,30303333,763997x604x0,840023585125564416,100,Kraken,c99042f3a9cb0a078717fc0e4e57b67281eaf2b950b78c24839774d66bbc1351,355
2,1,1669737658,30303333,764000x1187x0,840026883698655232,100,Kraken,2f38c1def2d76fa140175e0f8010f5dc6ffb67ddd23edbd35823fae1e0160942,355
2,1,1669737658,30303333,764012x1762x1,840040077875871745,100,Kraken,24fc76256b719336b898caf7553521859f181a05eea584b3bd8c1ac739633d17,355
2,1,1669737658,30303333,764077x639x1,840111546058080257,100,Kraken,6bcd36893e1b79b1df2f0373653afa800fe56e65bf5564630c00959f7a637fe1,355
2,1,1669737658,30303333,764080x1895x1,840114844675276801,100,Kraken,d5e76cd94806a33904eb21dbf85c4909fbf9f99a949a5b0bdaf1d40f8c367fbe,355
2,1,1669737658,30303333,764172x4x0,840215999621103616,100,Kraken,f75a3eb1c5b20f6f9d0d9be0546820b156b4c351a6c7b42fa8d8e800a6edd9ab,355
2,1,1669737658,30303333,764215x825x1,840263278674903041,100,Kraken,fafbda9648de21ce91e4a1ae0f0de37eb64773ae578bcf7351403493d3f2430e,355
2,1,1669737658,30303333,764412x1272x0,840479882494869504,100,Kraken,f31b8d1b735bb77782cddb06148b0aab28e95a39d28a70c532e51dafb3b517e0,355
2,1,1669737658,30303333,764575x2780x0,840659102989025280,100,Kraken,c2c0f9b3b4e310e0193d9d73e1271e8a4c34de6409c1dcfb4717e6901212c4e6,355
2,1,1669700901,1100000,757073x1972x1,832410566704496641,500,Kraken,466c109c3517624cd0011a6b6c87fbde4ee6bbb3dcd3aa5d0342c9742fee76ee,782
2,2,1669625307,1100000,762012x1797x1,837841054622613505,500,Kraken,eb4b282ffd9d49650d26cdf350142c56cbac3f72e2f00dff692481b4bc921e3b,5423
2,1,1669613236,12500000,764151x2623x0,840192910048559104,100,Kraken,d9433628c583898bc32890ac8aae4759bbc6a209b86a02bd6593cf33ddfa3341,292
2,1,1669520709,1851608,735246x2447x0,808411526436159488,100,Kraken,7f70b6a439564e742996e45e1e9714c377dd46d404cab002e26b7361dcd753d4,184
2,1,1669477516,9107144,750210x2147x1,824864618414538753,500,Kraken,87ece8957716c8100a28f37a6855b82da8ccd9a1c6063b11f389da8f02db018d,184
2,2,1669476215,5000000,763840x1414x0,839850961853087744,500,Kraken,9a776667753faa8e20b02d304118f1f875f0bae9b02fe63340a12b6bd19f7a0d,14965
2,1,1669357457,4000000,760123x1921x0,835764077165871104,2500,Kraken,63fe1faf298fa7e16b8e950f6dc54ab02624618e92a2a957edaada0e706b98e2,184
2,1,1669353239,16000000,763766x1267x1,839769597982998529,100,Kraken,d82000c42bd853ff9b683793f4ce7014892d9468d35306be89a96e1dfcd6f908,1868
2,1,1669324241,1999997,752395x870x1,827267051237539841,2500,Kraken,0ca6bc5f9f3898abf23e2da6f26721dae82fd75cb82d7c10ddd7ccd524b1b45d,549
2,1,1669306263,75000000,756452x1748x0,831727769968967680,100,Kraken,6bc2ce7c64d0a77aab66bae29c7b410b6892e41eed2fd25da0603d4f316fb248,2259
2,1,1669306263,75000000,757367x2603x1,832733823164416001,100,Kraken,49471a4ac667175297d2b3c38e36d62d12e4eae2a1c2c35ec053042f5944d649,2259
2,1,1669306263,75000000,758278x2340x0,833735478240083968,100,Kraken,352c9655ecf406ddbd41f7fd1506f5c416f06c8a36753bb1fdc29a1feca0b464,2259
2,1,1669306263,75000000,759108x560x1,834648072774483969,100,Kraken,dcaacfc38f69d6d4ca5fb128062cf2a568465836b5a12a05e0b838032911c4d4,2259
2,1,1669306263,75000000,760540x382x0,836222573413793792,100,Kraken,8921c408fcdadce99ec56f7d7bc4b21843a1b68a35e3beec5ce09eab00341758,2259
2,1,1669306263,75000000,760979x137x2,836705259002331138,100,Kraken,8e0857270fa286409dc484e415d6edf688e5ffba1324eb916482b9f0e12b946c,2259
2,1,1669306263,75000000,761461x655x1,837235223640866817,100,Kraken,b4cca149f6e32d2fa00111418cae001ea824fc1e204fceeb876dc5aacf903736,2259
2,1,1669306263,75000000,762175x2185x1,838020275043368961,100,Kraken,43ec94db314bab43af2c189aed4b22e8ee5cbff9dbca4917804a6069a8ef4360,2259
2,1,1669306263,75000000,763373x379x0,839337489855086592,100,Kraken,ae3b02cef65bb5ce740ba11836a09694f1dabc27fe9a711a9dc0b90906119161,2259
2,1,1669306263,75000000,763619x2350x0,839607969844690944,100,Kraken,4020704414183cac8b45b345ea2cdd6516f24c03eca94e526083d5b67992609c,2259
2,2,1669305313,300000000,734204x188x1,807265835171971073,100,Kraken,ec26d2e70a63dbf899abaadd135967503331b3659125d4504777058750905991,18446
2,1,1669290764,15000000,731042x657x1,803789179435679745,2500,Kraken,acff99f54d8f1f8f5e86e70df6d1eb3a99171bb2f98ac1aa248bc534431ee752,729
2,1,1669273289,1000000,747674x2192x1,822076256929447937,500,Kraken,1c8e147c7df8dce51e4036bb6d99c09c3564a5b7be773a354bbd133be0cc2667,801
2,1,1669254281,1000000,764345x1249x0,840406215214301184,2500,Kraken,cf4d48b4e4e58ca1674f2bcd9f68d7c9859456decdc6fb464d0f0640076800ac,728
2,2,1669164019,1000000,751361x1415x0,826130156250136576,2500,Kraken,04f11989d02be44d03ec3e39d3aefe00e187a88e80a6420351b482cb42df5819,12188
2,2,1669164019,1000001,763061x692x1,838994442247733249,100,Kraken,e5daa815f550ca094a165bcd673b43efbe63547fb9df3b856397cd9c255d2376,11956
2,1,1669095712,10000000,761894x1210x1,837711312212066305,500,Kraken,ef9da26adad578fe78850f71bc9d8f0f211090e20461e17a74f7878c1b7c5489,196
2,1,1669067684,1000000,762569x2137x1,838453482621566977,500,Kraken,8af2a062b4107e0b1fccb2fe935a80ca8b5d17b3f1d5f1e3eb4726f78a633d6e,729
2,1,1669029307,1000000,764043x1069x1,840074162690916353,2500,Kraken,8adb64c5aa0b286777f41d203e3198cd8ecddb0328321f437cacd1ff664d60db,139
2,1,1669029307,9000000,762939x1190x1,838860301861781505,2500,Kraken,ff3583962ceb22791cc235d1dacdeb07724672f15b15606d82559dfa406579f6,196
2,2,1669029255,2000000,761478x1002x0,837253915361280000,500,Kraken,65ae933da267f9c8b7931cfee4d6ca12aba857e57d5e5a6095d730ffc00b8338,18876
2,1,1669007297,4000000,761331x937x1,837092287147737089,500,Kraken,42725dbdc127a26a74de7b5d291abbe7405160d1a8f2e1cf5abe65feb009cb87,1065
2,1,1668999766,6000000,749887x398x1,824509476044144641,100,Kraken,29a8d55843f671697f751d68ea4a17160ce1676cfcba92cff4f524e3f0363889,236
2,1,1668973170,52500000,761007x773x1,836736045369589761,100,Kraken,53389acd5ba7a45918ac69f8c36410653d4ff682c9171c9568ffc3b670d0b3a1,196
2,1,1668958944,207000000,760237x1248x1,835889421447331841,500,Kraken,906a2c5f5ed285d45836ba0bd6215926a158fd0db22b0d43a0605ee8d838db2d,603
2,1,1668958944,1000000,763814x1971x1,839822374587269121,2500,Kraken,7c1cb466f5802039f4deb9b0517e827c5ddc3f8f1f642304d2a533899dc48e44,469
2,1,1668941538,6000000,731657x1657x1,804465379152297985,2500,Kraken,8f196cb2ac2f468b0c14c2fa1f019d221ee74d53ada8a1005940dedc71edb831,603
2,1,1668933774,1900000,733342x1047x1,806318056205123585,2500,Kraken,29083b36b955e353730737195c44f01da00824ef3071147315638febc8c0b04c,196
2,1,1668920846,2500000,752375x2964x1,827245061142216705,100,Kraken,242b84c64b09e99dd0fd54541f7b6b349dcbb6d0c5b93fb6e60d3deab4b5a4d5,1064
2,2,1668919397,1000000,758563x411x0,834048838927581184,500,Kraken,c54be97c1fada347149fbd072cd3f8bc646ae215f6a24b8b870eabe5e9cdfb4d,6037
2,1,1668898437,87302599,762597x2234x0,838484268953501696,2500,Kraken,86db0ccc3ee1f3f9633ba0fa52ca49939f7b44629bc795f33f8a68f9c30da677,139
2,1,1668898437,1000000,733382x602x1,806362036641071105,2500,Kraken,c4d27645e12ef32b6a571c349b52cc0d8a6424591b33a3ec171c4b8f274a72fe,196
2,1,1668877591,30303333,759791x959x4,835399039242403844,100,Kraken,062388ae5ffcda658862b8c81a8c454d2905dd84a426751f479816fb06d12c07,470
2,1,1668877591,30303333,760555x2800x0,836239066246676480,100,Kraken,4a2689b05dd409c851f1d3d0374fa08d118ec43a0556d771f0b38a8ff5502961,470
2,1,1668877591,30304479,761232x1660x1,836983435543969793,100,Kraken,9151153d83de51cd0840710ce074b1324aeef3127915c1612054d7b16f300a15,470
2,1,1668877591,30318209,761442x3301x0,837214333093347328,100,Kraken,3a77c81ff227a097ee40151fa7466c61db2c0fcbb970bd80b0830f17b6d03843,470
2,1,1668877591,30318221,761447x2574x1,837219830603841537,100,Kraken,8a0abe77e19d0455bdc2fce26e920fe0d614a7076d5aefd539f7c21deca71b96,470
2,1,1668877591,30315061,761520x1769x1,837300094899912705,100,Kraken,8a070c9b81166e797257b0c46d7b8973d2ef5ffa92e07ecf6552e42581d3b93a,470
2,1,1668877591,30303333,762999x1155x0,838926272557154304,100,Kraken,54069f6dde81ab389d1f8c941f0dfd4047d6db874f01adbcdb2d90928a3d2ff0,470
2,1,1668877591,30303333,763021x1019x0,838950461804052480,100,Kraken,7582bba639d90d8a3d63f539fcc559f71a4b837b004c96d2b959165127897f7e,470
2,1,1668877591,30303333,763025x670x0,838954859827691520,100,Kraken,0e7f58b5b3f3a215ab5122ededc3f6cd77f5d5905b39f28a19b37b0039b86ab7,470
2,1,1668877591,30303333,763175x2060x1,839119786662952961,100,Kraken,fc72df201afb5fdf2dedcbc60382eb6c5e44d706655e39075583df8f4f693004,470
2,1,1668877591,30303333,763549x1345x0,839531003964882944,100,Kraken,aabdb5262b05cc398622dbca3a5ff0d5b9b7fc5374b50073b864a266f3a22932,470
2,1,1668877591,30303333,763615x2392x1,839603571800932353,100,Kraken,9363e67a77bd18b943a35238414af26cd0770506737623d81470aaaa13e2f963,470
2,1,1668877591,30303333,763620x2175x1,839609069344849921,100,Kraken,f4a4f4b5db9bcd92d7996fcd427e15cf53b6a4ac0bc72032774ba7f35efca40b,470
2,1,1668877591,30303333,763641x1477x1,839632159043289089,100,Kraken,5f61b5a782faa424ce8a15bd805f50fca308a783e7a776eea14a4a5dd2418c59,470
2,1,1668877591,30303333,763648x1402x0,839639855619768320,100,Kraken,b1c502f71c8604cd9de83db30ba6cc73727fc3e3d09706b84dce245c54a87db3,470
2,1,1668877591,30303333,763684x841x1,839679438001602561,100,Kraken,ec827c40db6b7f1dc4480d1ffc6f3c9a7c2a891d3403b7ceb9d969ce4e6b0a3e,470
2,1,1668877591,30303333,763690x385x0,839686035041484800,100,Kraken,c89395244282b75141096c244cc529b2ee06c8c1198b323db1571da9ef126f94,470
2,1,1668877591,30303333,763695x2425x1,839691532733317121,100,Kraken,6ab794d98edbaf334edef69b0dfd3127aad64ce8aba9e3c70bf474125940aab4,470
2,1,1668877591,30303333,763720x2553x0,839719020532400128,100,Kraken,e0648577c30e17ebb2e5676a258bec8d37f8f2f19c1e980b2fdf53dffac5aa9f,470
2,1,1668877591,30303333,763734x904x0,839734413587120128,100,Kraken,362b065dfa058b2ea014c2dd64e8c232872a291ea464677ba02fdc5f24b8a485,470
2,1,1668877591,30303333,763738x989x0,839738811639201792,100,Kraken,84483d04def5012fdc5e18ed35479e55172839c7e58bd82039b7a5f7fa4b2e3a,470
2,1,1668877591,30303333,763743x2020x1,839744309264908289,100,Kraken,8add765653f8f8d4b9501ea0b9a4e2e1a99d45d20f83de720f585b50e6c19cc9,470
2,1,1668877591,30303333,763762x2076x1,839765199989506049,100,Kraken,ec415c7ef010482d0432c0f5ab59ecebd6ec4c1cb05aedfafe211233ebc7be98,470
2,1,1668877591,30303333,763778x828x0,839782792093761536,100,Kraken,364d9f9c6cb2254b86818dff1be7964d793e2314b2900bd06877e1c5ad7d3dcb,470
2,1,1668877591,30303333,763793x1604x1,839799284819034113,100,Kraken,0b55417b1fb452577c9899c44258857e2878689c733fcaed459759a0f1f81f40,470
2,1,1668875503,30303333,761735x459x1,837536489814032385,100,Kraken,bb817d6733bd9134a4aabc9dd64f9f4b680caf9fca5389696264b9fc1e4a83d4,685
2,1,1668875503,30303333,761882x2647x1,837698118166708225,100,Kraken,919744dde3ea34af8c39688c834b19aeead95d95f1016a6ab6e3a2cce832a3c8,685
2,1,1668875503,30303333,762172x1290x1,838016976449830913,100,Kraken,c0d6a505a2adb325195c81aedf5fd165ed879760a4e61ff0eee8d1ab538a3915,685
2,1,1668875503,30303333,762312x2135x0,838170908133097472,100,Kraken,f1d4f2294ec07acc38d898d942c737ff810874706a29cb974ec7914dee4a24d7,685
2,1,1668875503,30303333,762476x1881x0,838351228023406592,100,Kraken,ee073def67e4e06eac561260e873961fec2d4b0f72c2d1edae2590a3b968ae3b,685
2,1,1668875503,30303333,762712x1103x0,838610712716574720,100,Kraken,8c65f46aaf310e342510d42db9aa276f4ffc71bbf1dc7265d87d9da98a44e8b9,685
2,1,1668875503,30303333,762933x257x0,838853704730869760,100,Kraken,2aebda053d5eedbb931ad57a4763926c92cc3aee89f5da47de419cc0f92d4781,685
2,1,1668875503,30303333,762958x2155x1,838881192645951489,100,Kraken,4975da47a26288f7d80b7bec60cfc0d2349aa0b06184d3cfb4bbb085e3670658,685
2,1,1668875503,30303333,763010x451x0,838938367138922496,100,Kraken,d9a062227da02d622193cb4a155db021e11fa67234edd3b05b11d0ea7e0c7c53,685
2,1,1668875503,30303333,763027x1698x0,838957058918318080,100,Kraken,d21420d8a4acd573491a13157de2d6812a639c1e38ac8e0bf72af63940e7a415,685
2,1,1668875503,30303333,763606x1290x0,839593676124061696,100,Kraken,15be85b62fb35ae9e869efbe2d337510cc7fac86b7c2b7731044aaf03c4d01e3,685
